district_id,state_name,district_name,season_label,season_start_year,season_end_year,area_ha,production_tonnes,yield_ton_per_ha,yield_kg_per_ha,crop,season,source,source_file
IND034063,Uttar Pradesh,Saharanpur,2019 - 2020,2019,2020,111829.0,435238.0,3.89,3890.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034063,Uttar Pradesh,Saharanpur,2020 - 2021,2020,2021,112258.0,466881.0,4.16,4160.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034063,Uttar Pradesh,Saharanpur,2021 - 2022,2021,2022,116564.0,474066.0,4.07,4070.0000000000005,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034063,Uttar Pradesh,Saharanpur,2022 - 2023,2022,2023,111810.0,465912.0,4.17,4170.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034064,Uttar Pradesh,Sambhal,2017 - 2018,2017,2018,140565.0,502098.0,3.57,3570.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034064,Uttar Pradesh,Sambhal,2018 - 2019,2018,2019,139858.0,564047.0,4.03,4030.0000000000005,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034064,Uttar Pradesh,Sambhal,2019 - 2020,2019,2020,138781.0,572194.0,4.12,4120.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034064,Uttar Pradesh,Sambhal,2020 - 2021,2020,2021,138648.0,567764.0,4.1,4100.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034064,Uttar Pradesh,Sambhal,2021 - 2022,2021,2022,144823.0,578858.0,4.0,4000.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034064,Uttar Pradesh,Sambhal,2022 - 2023,2022,2023,138066.0,568004.0,4.11,4110.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034065,Uttar Pradesh,Sant Kabir Nagar,2017 - 2018,2017,2018,90569.0,290274.0,3.21,3210.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034065,Uttar Pradesh,Sant Kabir Nagar,2018 - 2019,2018,2019,91366.0,306624.0,3.36,3360.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034065,Uttar Pradesh,Sant Kabir Nagar,2019 - 2020,2019,2020,90988.0,355399.0,3.91,3910.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034065,Uttar Pradesh,Sant Kabir Nagar,2020 - 2021,2020,2021,91078.0,376972.0,4.14,4140.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034065,Uttar Pradesh,Sant Kabir Nagar,2021 - 2022,2021,2022,95295.0,394521.0,4.14,4140.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034065,Uttar Pradesh,Sant Kabir Nagar,2022 - 2023,2022,2023,104802.0,422981.0,4.04,4040.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034066,Uttar Pradesh,Sant Ravi Das Nagar,2017 - 2018,2017,2018,49038.0,186639.0,3.81,3810.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034066,Uttar Pradesh,Sant Ravi Das Nagar,2018 - 2019,2018,2019,49437.0,185620.0,3.75,3750.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034066,Uttar Pradesh,Sant Ravi Das Nagar,2019 - 2020,2019,2020,46356.0,127287.0,2.75,2750.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034066,Uttar Pradesh,Sant Ravi Das Nagar,2020 - 2021,2020,2021,47585.0,172591.0,3.63,3630.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034066,Uttar Pradesh,Sant Ravi Das Nagar,2021 - 2022,2021,2022,49711.0,176872.0,3.56,3560.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034066,Uttar Pradesh,Sant Ravi Das Nagar,2022 - 2023,2022,2023,48863.0,136621.0,2.8,2800.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034067,Uttar Pradesh,Shahjahanpur,2017 - 2018,2017,2018,247700.0,989809.0,4.0,4000.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034067,Uttar Pradesh,Shahjahanpur,2018 - 2019,2018,2019,272458.0,1216792.0,4.47,4470.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034067,Uttar Pradesh,Shahjahanpur,2019 - 2020,2019,2020,256371.0,1113932.0,4.35,4350.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034067,Uttar Pradesh,Shahjahanpur,2020 - 2021,2020,2021,252861.0,1126749.0,4.46,4460.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034067,Uttar Pradesh,Shahjahanpur,2021 - 2022,2021,2022,266855.0,1192575.0,4.47,4470.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034067,Uttar Pradesh,Shahjahanpur,2022 - 2023,2022,2023,231514.0,1006854.0,4.35,4350.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034068,Uttar Pradesh,Shamli,2017 - 2018,2017,2018,49633.0,228014.0,4.59,4590.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034068,Uttar Pradesh,Shamli,2018 - 2019,2018,2019,48655.0,222451.0,4.57,4570.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034068,Uttar Pradesh,Shamli,2019 - 2020,2019,2020,48689.0,231711.0,4.76,4760.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034068,Uttar Pradesh,Shamli,2020 - 2021,2020,2021,50333.0,242001.0,4.81,4810.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034068,Uttar Pradesh,Shamli,2021 - 2022,2021,2022,51942.0,226155.0,4.35,4350.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034068,Uttar Pradesh,Shamli,2022 - 2023,2022,2023,55001.0,268845.0,4.89,4890.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034069,Uttar Pradesh,Shravasti,2017 - 2018,2017,2018,68574.0,220945.0,3.22,3220.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034069,Uttar Pradesh,Shravasti,2018 - 2019,2018,2019,72186.0,246948.0,3.42,3420.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034069,Uttar Pradesh,Shravasti,2019 - 2020,2019,2020,70486.0,233943.0,3.32,3320.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034069,Uttar Pradesh,Shravasti,2020 - 2021,2020,2021,70402.0,238944.0,3.39,3390.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034069,Uttar Pradesh,Shravasti,2021 - 2022,2021,2022,73327.0,264124.0,3.6,3600.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034069,Uttar Pradesh,Shravasti,2022 - 2023,2022,2023,98200.0,328970.0,3.35,3350.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034070,Uttar Pradesh,Siddharth Nagar,2017 - 2018,2017,2018,158257.0,629705.0,3.98,3980.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034070,Uttar Pradesh,Siddharth Nagar,2018 - 2019,2018,2019,157672.0,689815.0,4.38,4380.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034070,Uttar Pradesh,Siddharth Nagar,2019 - 2020,2019,2020,157091.0,636847.0,4.05,4050.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034070,Uttar Pradesh,Siddharth Nagar,2020 - 2021,2020,2021,156385.0,619597.0,3.96,3960.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034070,Uttar Pradesh,Siddharth Nagar,2021 - 2022,2021,2022,163931.0,673101.0,4.11,4110.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034070,Uttar Pradesh,Siddharth Nagar,2022 - 2023,2022,2023,180842.0,723911.0,4.0,4000.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034071,Uttar Pradesh,Sitapur,2017 - 2018,2017,2018,210935.0,685961.0,3.25,3250.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034071,Uttar Pradesh,Sitapur,2018 - 2019,2018,2019,205409.0,714823.0,3.48,3480.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034071,Uttar Pradesh,Sitapur,2019 - 2020,2019,2020,208656.0,700876.0,3.36,3360.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034071,Uttar Pradesh,Sitapur,2020 - 2021,2020,2021,210592.0,764449.0,3.63,3630.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034071,Uttar Pradesh,Sitapur,2021 - 2022,2021,2022,219450.0,831935.0,3.79,3790.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034071,Uttar Pradesh,Sitapur,2022 - 2023,2022,2023,209869.0,793305.0,3.78,3780.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034072,Uttar Pradesh,Sonbhadra,2017 - 2018,2017,2018,54274.0,127922.0,2.36,2360.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034072,Uttar Pradesh,Sonbhadra,2018 - 2019,2018,2019,57964.0,156734.0,2.7,2700.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034072,Uttar Pradesh,Sonbhadra,2019 - 2020,2019,2020,60343.0,144001.0,2.39,2390.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034072,Uttar Pradesh,Sonbhadra,2020 - 2021,2020,2021,57786.0,151646.0,2.62,2620.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034072,Uttar Pradesh,Sonbhadra,2021 - 2022,2021,2022,63408.0,175957.0,2.77,2770.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034072,Uttar Pradesh,Sonbhadra,2022 - 2023,2022,2023,81130.0,231058.0,2.85,2850.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034073,Uttar Pradesh,Sultanpur,2017 - 2018,2017,2018,114555.0,461653.0,4.03,4030.0000000000005,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034073,Uttar Pradesh,Sultanpur,2018 - 2019,2018,2019,104661.0,436855.0,4.17,4170.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034073,Uttar Pradesh,Sultanpur,2019 - 2020,2019,2020,104036.0,412815.0,3.97,3970.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034073,Uttar Pradesh,Sultanpur,2020 - 2021,2020,2021,104600.0,403756.0,3.86,3860.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034073,Uttar Pradesh,Sultanpur,2021 - 2022,2021,2022,109991.0,447663.0,4.07,4070.0000000000005,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034073,Uttar Pradesh,Sultanpur,2022 - 2023,2022,2023,116559.0,449568.0,3.86,3860.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034074,Uttar Pradesh,Unnao,2017 - 2018,2017,2018,244358.0,798318.0,3.27,3270.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034074,Uttar Pradesh,Unnao,2018 - 2019,2018,2019,241879.0,937039.0,3.87,3870.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034074,Uttar Pradesh,Unnao,2019 - 2020,2019,2020,242533.0,801572.0,3.31,3310.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034074,Uttar Pradesh,Unnao,2020 - 2021,2020,2021,242573.0,844154.0,3.48,3480.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034074,Uttar Pradesh,Unnao,2021 - 2022,2021,2022,252710.0,861741.0,3.41,3410.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034074,Uttar Pradesh,Unnao,2022 - 2023,2022,2023,241665.0,846794.0,3.5,3500.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034075,Uttar Pradesh,Varanasi,2017 - 2018,2017,2018,69363.0,234528.0,3.38,3380.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034075,Uttar Pradesh,Varanasi,2018 - 2019,2018,2019,68973.0,241128.0,3.5,3500.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034075,Uttar Pradesh,Varanasi,2019 - 2020,2019,2020,68369.0,225602.0,3.3,3300.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034075,Uttar Pradesh,Varanasi,2020 - 2021,2020,2021,69795.0,256304.0,3.67,3670.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034075,Uttar Pradesh,Varanasi,2021 - 2022,2021,2022,72087.0,259153.0,3.6,3600.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034075,Uttar Pradesh,Varanasi,2022 - 2023,2022,2023,70793.0,173726.0,2.45,2450.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
