correction_candidate,anchor,gamma,encoder_variant,base_group,depth,correction_name,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
modis_pretrained__physical__d1__full_minus_base,v5_prediction,3.0,modis_pretrained,physical,1,full_minus_base,256.96392195665106,190.56798753538584,7.1485615295859395,268.84900465787354,256.31810641247586,274.5248500111144,0.7857142857142857,259.77373874591285
modis_pretrained__physical_modis__d2__effect_features_minus_base,v5_prediction,1.5,modis_pretrained,physical_modis,2,effect_features_minus_base,257.00354976814475,187.5832036967808,-5.3461554512921055,269.03610874202195,256.06913382698514,277.96487072997155,0.7857142857142857,259.77808552632416
scratch__physical_modis__d2__transition_features_minus_base,v5_prediction,2.0,scratch,physical_modis,2,transition_features_minus_base,257.0650749086465,187.7401906972162,9.615389851796172,268.71003909268387,256.27614211068914,276.4005482547209,0.7689075630252101,259.7790827551665
modis_pretrained__physical_modis__d2__effect_features_minus_base,v5_prediction,-0.25,modis_pretrained,physical_modis,2,effect_features_minus_base,257.23975259272174,187.6569350216195,-8.19035968075916,268.3361709347598,256.30256807313447,278.2407519788495,0.773109243697479,259.7795610483345
modis_pretrained__physical__d1__transition_features_minus_base,v5_prediction,-0.25,modis_pretrained,physical,1,transition_features_minus_base,257.2005025465737,188.20636308813215,-6.960156921745706,268.4394345088631,256.28657988922,277.94962397117035,0.7773109243697479,259.7817548728076
scratch__physical__d1__full_minus_base,v5_prediction,-0.25,scratch,physical,1,full_minus_base,257.1957648490093,187.8616534831771,-9.42447229209703,268.5025602045612,256.2416422862857,278.3749252486957,0.7773109243697479,259.78393304721635
scratch__physical_modis__d1__transition_features_minus_base,v5_prediction,1.0,scratch,physical_modis,1,transition_features_minus_base,257.27252563934593,187.1078277179834,-4.8865011160777945,268.2945659294977,256.3117855033179,278.5248686065052,0.7857142857142857,259.78785067787686
modis_pretrained__physical_modis__d1__effect_features_minus_base,v5_prediction,-1.0,modis_pretrained,physical_modis,1,effect_features_minus_base,257.21650513289603,188.7759386988061,-5.815576565532479,268.4338036094735,256.2864653480747,278.14002780757363,0.7773109243697479,259.78831980583504
scratch__physical__d1__effect_features_minus_base,v5_prediction,-1.5,scratch,physical,1,effect_features_minus_base,257.3676328003832,187.89211933897658,-11.730052847988821,268.0658787610904,256.3592858097129,279.11922852508064,0.7773109243697479,259.79010754289243
scratch__physical__d2__full_minus_base,shadow_point_prediction,1.75,scratch,physical,2,full_minus_base,258.0387453409024,185.37353951356235,43.33584130828819,265.92967038759645,257.1570430347316,278.4701684446821,0.7983193277310925,259.7910510260332
modis_pretrained__physical_modis__d1__full_minus_base,v5_prediction,-1.0,modis_pretrained,physical_modis,1,full_minus_base,257.24743849398754,187.5774773500407,-7.545746679232256,268.4544176461832,256.21651759673466,279.2239234113855,0.7773109243697479,259.79145305772323
scratch__physical_modis__d2__transition_features_minus_base,shadow_point_prediction,-1.75,scratch,physical_modis,2,transition_features_minus_base,258.00283573046477,187.60698197674014,-14.662413075023368,266.0840156374465,257.0837555784565,278.84164754063,0.7857142857142857,259.79336066920814
modis_pretrained__physical_modis__d1__pools_minus_base,v5_prediction,2.0,modis_pretrained,physical_modis,1,pools_minus_base,257.0494941633067,186.15804525905122,-9.848760969665227,268.98076029293446,256.1112099193382,278.0541040599142,0.7857142857142857,259.79773963472155
scratch__physical__d1__pools_minus_base,v5_prediction,0.25,scratch,physical,1,pools_minus_base,257.19369602482044,187.54017629527596,-6.850810443820428,268.52613624122404,256.28308281862616,277.90665180917335,0.7815126050420168,259.79915277737274
scratch__physical__d1__transition_features_minus_base,v5_prediction,1.25,scratch,physical,1,transition_features_minus_base,257.34236747411285,187.1603544280793,-5.956401212041471,268.15340713289993,256.37204270226886,278.69848034573045,0.7815126050420168,259.8025461958486
modis_pretrained__physical_modis__d1__transition_features_minus_base,v5_prediction,0.5,modis_pretrained,physical_modis,1,transition_features_minus_base,257.27882146874595,187.12992627566396,-10.104416194248955,268.3278853337372,256.32497203125814,278.4586723437135,0.7857142857142857,259.8026250756218
modis_pretrained__physical__d1__full_minus_current,shadow_point_prediction,-2.0,modis_pretrained,physical,1,full_minus_current,257.71389766864417,188.4067056796356,-20.394015278969523,266.8053268932696,256.9782544768535,276.4366659637633,0.7815126050420168,259.8028441768529
scratch__physical_modis__d1__pools_minus_current,shadow_point_prediction,-3.0,scratch,physical_modis,1,pools_minus_current,258.43062842210713,188.41049059495518,2.235967420897535,265.0020696954333,257.3509280951375,280.9494347262062,0.7899159663865546,259.80356365869625
modis_pretrained__physical__d1__pools_minus_base,v5_prediction,-1.5,modis_pretrained,physical,1,pools_minus_base,257.23234091013643,188.86969616154624,-6.548351620592347,268.47724112694306,256.274383009723,278.45360353467464,0.7773109243697479,259.8040764892347
scratch__physical_modis__d1__pools_minus_current,v5_prediction,-2.5,scratch,physical_modis,1,pools_minus_current,257.8699672112105,188.84490176770024,-6.389148804486653,266.52799496359506,256.96966537016516,278.498972582803,0.7815126050420168,259.8093986890453
modis_pretrained__physical_modis__d2__full_minus_base,v5_prediction,-0.25,modis_pretrained,physical_modis,2,full_minus_base,257.2690016060116,187.62053520146847,-8.871260342644398,268.4224567600083,256.2781466245555,278.83586703324966,0.7773109243697479,259.80965164914676
modis_pretrained__physical__d2__transition_features_minus_base,v5_prediction,1.5,modis_pretrained,physical,2,transition_features_minus_base,257.1476804882082,187.71804053369388,-3.217816773749553,268.80324408176807,256.1459118254334,278.8219219591172,0.7857142857142857,259.8111292209045
modis_pretrained__physical__d1__transition_features_minus_base,v5_prediction,1.0,modis_pretrained,physical,1,transition_features_minus_base,257.25994854284505,186.8626985769435,-11.079596267193661,268.40520172299637,256.3200616909659,278.2906579279083,0.7815126050420168,259.81129012491306
modis_pretrained__physical__d1__pools_minus_base,v5_prediction,0.75,modis_pretrained,physical,1,pools_minus_base,257.25105254260916,187.36487564302374,-8.40189137595677,268.424281479177,256.34125576221686,277.9575604540455,0.7815126050420168,259.816910581653
modis_pretrained__physical__d2__effect_features_minus_base,v5_prediction,-0.25,modis_pretrained,physical,2,effect_features_minus_base,257.2477489175587,187.61363874593764,-7.92279141306512,268.4585371292663,256.3164405766511,278.1862053963148,0.7815126050420168,259.8176188852587
modis_pretrained__physical_modis__d2__pools_minus_current,shadow_point_prediction,-2.75,modis_pretrained,physical_modis,2,pools_minus_current,257.3473956339274,188.85006585495125,-5.420030953336192,267.47692285722394,257.1203960258342,267.9270600385317,0.7773109243697479,259.82302753772825
modis_pretrained__physical_modis__d1__pools_minus_current,v5_prediction,0.25,modis_pretrained,physical_modis,1,pools_minus_current,257.1909388907326,187.8847111145385,-6.133211757121323,268.6634171354692,256.25785907979,278.14595418509913,0.773109243697479,259.8257884991811
scratch__physical_modis__d1__effect_features_minus_base,v5_prediction,-0.5,scratch,physical_modis,1,effect_features_minus_base,257.29234314245457,188.05235864418273,-9.408512592482321,268.36079110654555,256.3611012977536,278.2319856222957,0.7815126050420168,259.82664467230205
scratch__physical_modis__d2__transition_minus_current,v5_prediction,0.5,scratch,physical_modis,2,transition_minus_current,257.27097275848774,188.73355381707486,-14.522649023879831,268.589778218573,256.18002949603743,279.8474313709356,0.773109243697479,259.8279383078965
scratch__physical__d1__full_minus_current,v5_prediction,0.25,scratch,physical,1,full_minus_current,257.27964616177235,187.7936306913835,-8.20089502511541,268.4315516092104,256.3299004878449,278.4160600684126,0.7773109243697479,259.83018610515
scratch__physical__d2__transition_minus_current,v5_prediction,0.25,scratch,physical,2,transition_minus_current,257.2784443523152,188.07387092270832,-10.424684031837483,268.4858693555704,256.2792471527536,278.93196017272476,0.7773109243697479,259.83050130323863
modis_pretrained__physical_modis__d2__pools_minus_base,v5_prediction,1.75,modis_pretrained,physical_modis,2,pools_minus_base,257.50061096476827,188.50461698896956,-6.690778359812205,267.9473034158127,256.385785580562,280.3209814115351,0.7899159663865546,259.8335777314778
scratch__physical_modis__d1__full_minus_current,v5_prediction,0.25,scratch,physical_modis,1,full_minus_current,257.2826487574259,187.85497182482175,-8.455414864362142,268.4381261062343,256.331641335731,278.4325689580539,0.7773109243697479,259.83376623920424
scratch__physical_modis__d1__pools_minus_base,v5_prediction,0.5,scratch,physical_modis,1,pools_minus_base,257.16555213745465,186.9349330905921,-5.874841734307509,268.7622336791287,256.2515964498357,277.91355672753133,0.7815126050420168,259.8362336009684
scratch__physical_modis__d1__current_minus_base,v5_prediction,2.5,scratch,physical_modis,1,current_minus_base,257.6900533505578,186.49155990586317,3.15686647815228,267.13459287572323,256.8317825306459,277.84604145034893,0.8109243697478992,259.8366205268712
modis_pretrained__physical_modis__d1__full_minus_base,v5_prediction,1.25,modis_pretrained,physical_modis,1,full_minus_base,257.28035137038734,188.29163097908162,-8.081917430339095,268.33371970528395,256.45840001164424,277.0075670200038,0.7815126050420168,259.8382056144257
modis_pretrained__physical__d2__pools_minus_current,shadow_point_prediction,1.0,modis_pretrained,physical,2,pools_minus_current,257.9140213144458,187.4504905584258,-3.961061965350372,266.80186488441956,256.7515242885246,281.2116380680545,0.7899159663865546,259.84535795045895
scratch__physical_modis__d1__transition_minus_current,v5_prediction,0.25,scratch,physical_modis,1,transition_minus_current,257.28809187583545,187.92427707662986,-8.153749999044678,268.5267018028454,256.3223678139742,278.593559505172,0.7773109243697479,259.85631334212263
modis_pretrained__physical_modis__d1__pools_minus_base,v5_prediction,-0.75,modis_pretrained,physical_modis,1,pools_minus_base,257.3493605451888,188.42578752826986,-7.009776223774072,268.3314090259787,256.42501715584217,278.2173082158389,0.7773109243697479,259.8637868180496
modis_pretrained__physical_modis__d2__transition_features_minus_base,v5_prediction,-0.25,modis_pretrained,physical_modis,2,transition_features_minus_base,257.3760991409779,187.79238442282755,-8.17140797623702,268.2962250642492,256.4411912768773,278.35857765213893,0.7773109243697479,259.8724036557706
modis_pretrained__physical_modis__d2__transition_minus_current,v5_prediction,-2.25,modis_pretrained,physical_modis,2,transition_minus_current,258.25895930267313,189.05048643996503,-14.759149619677844,265.1997731479386,257.7766250222895,273.55324228384814,0.773109243697479,259.8735791938936
scratch__physical__d2__full_minus_current,shadow_point_prediction,-1.75,scratch,physical,2,full_minus_current,257.72527310136394,188.32363487542375,0.37491805730443784,267.3003988072816,256.75037609254116,279.1459285865364,0.8151260504201681,259.8753302756377
scratch__physical_modis__d1__pools_minus_base,shadow_point_prediction,-2.25,scratch,physical_modis,1,pools_minus_base,257.99816926809166,189.54376433243834,-8.029321517095875,266.82344253109585,256.6827231573209,282.7026189724284,0.7815126050420168,259.87562605615
scratch__physical_modis__d1__full_minus_base,v5_prediction,-0.75,scratch,physical_modis,1,full_minus_base,257.2275420791258,188.33459101745626,-9.05220795095103,268.80375914885633,256.25529002676836,278.59885145652294,0.7857142857142857,259.8785333334691
modis_pretrained__physical_modis__d1__transition_minus_current,v5_prediction,0.25,modis_pretrained,physical_modis,1,transition_minus_current,257.29127614761285,187.6766905867759,-7.03530793647441,268.5946330619395,256.3419749849761,278.4234749899359,0.7773109243697479,259.8797900855353
modis_pretrained__physical_modis__d1__current_minus_base,shadow_point_prediction,-1.75,modis_pretrained,physical_modis,1,current_minus_base,257.56970089903007,189.6960746366837,13.924550129753172,267.5778644095978,256.8151513936788,276.5161370506875,0.7689075630252101,259.8831044003342
modis_pretrained__physical_modis__d1__effect_features_minus_base,v5_prediction,1.25,modis_pretrained,physical_modis,1,effect_features_minus_base,257.3084585743124,186.5685639686813,-10.244630072463815,268.55029888195,256.37195437566953,278.305122489014,0.7815126050420168,259.88479260156106
scratch__physical__d1__transition_features_minus_base,v5_prediction,-0.5,scratch,physical,1,transition_features_minus_base,257.28095964069684,188.25095916424726,-8.515102222352825,268.6240593085665,256.3604517123557,278.10466913848506,0.7815126050420168,259.886607575579
scratch__physical_modis__d1__transition_features_minus_base,v5_prediction,-0.75,scratch,physical_modis,1,transition_features_minus_base,257.2874858009655,188.21182263333597,-9.95720254690342,268.62031063390805,256.35575562623836,278.2321563147059,0.7815126050420168,259.88775946551937
scratch__physical_modis__d1__full_minus_base,v5_prediction,2.0,scratch,physical_modis,1,full_minus_base,257.55671906576237,186.20037064504092,-4.402276363860013,267.7342001971705,256.7083135975658,277.5962351268589,0.7857142857142857,259.88898798156526
modis_pretrained__physical_modis__d1__full_minus_current,v5_prediction,0.25,modis_pretrained,physical_modis,1,full_minus_current,257.2717256005191,188.25465982425857,-5.9346967626683425,268.6554782931265,256.3649835248316,277.945901387185,0.7815126050420168,259.8909782547491
