candidate,hierarchy_weight,development_rmse,development_mae,development_bias,development_equal_state_rmse,development_mean_year_rmse,development_max_year_rmse,development_direction_accuracy,selection_score
hier__scratch__history__ridge100__extra,0.025,256.6498317718077,188.05784045231027,-11.69950135353907,268.09153148923343,255.75127597408016,277.2086986088494,0.7815126050420168,259.2856177517323
hier__none__history__ridge1000__extra,0.075,256.56192693346355,189.56402733364533,-17.400398096007557,268.28748679084475,255.73258536436003,276.34489078302215,0.7899159663865546,259.28598150553296
hier__none__history__ridge1000__extra,0.025,256.6473411506289,188.0155497210498,-10.989495892559555,268.09890832962196,255.75265067728907,277.1638484772217,0.7857142857142857,259.2865603270422
hier__scratch__history__ridge100__ridge1000,0.025,256.67296102860263,188.09854420122443,-12.940376634677381,268.0373394457005,255.77507051274418,277.2255303537666,0.7857142857142857,259.28958300391247
hier__modis_pretrained__history__ridge100__extra,0.025,256.65476929596264,188.06900270385,-11.710998920296996,268.09471332048366,255.75614409260817,277.21460072967477,0.7815126050420168,259.29009900125425
hier__scratch__history__ridge10__ridge100,0.025,256.6794490814699,188.45229079923416,-13.074376847418723,268.0417762612223,255.76657084156102,277.39527447158986,0.7815126050420168,259.29181131643077
hier__none__history__extra__extra,0.025,256.6623831879957,187.87071594959858,-14.16540227982088,268.0950536181562,255.75185578354063,277.3520226119842,0.7857142857142857,259.29291894442207
hier__scratch__history__ridge10__ridge1000,0.05,256.6619121809822,189.05093133352423,-19.05027180748366,268.06611513489554,255.78197383095437,277.0168279048391,0.7899159663865546,259.2929783319536
hier__modis_pretrained__history__ridge100__xgb2,0.05,256.608481224624,188.85028272212688,-14.588010078793973,268.209413270251,255.7573597977236,276.6400211632191,0.7899159663865546,259.29593387930566
hier__scratch__history__ridge100__xgb2,0.05,256.609133482057,188.85112787010115,-14.602324813681102,268.2085565021589,255.7580724960331,276.64002019077793,0.7899159663865546,259.2962239905765
hier__scratch__history__extra__ridge100,0.05,256.68210576091576,189.1009274809444,-22.50939762910367,268.05955421511237,255.76400452056507,277.45449574281054,0.7899159663865546,259.2969425643772
hier__none__history__ridge100__xgb2,0.05,256.60942847682634,188.85118505823075,-14.575252138790576,268.2119163253487,255.75833302912346,276.6407148225738,0.7899159663865546,259.2972765770312
hier__none__history__ridge100__extra,0.025,256.66198757270234,188.06805235500428,-11.616464288123138,268.1091852070927,255.76462120174563,277.2083710206923,0.7857142857142857,259.2994453885608
hier__scratch__history__ridge10__extra,0.025,256.66570760003873,188.12380277457515,-12.178576456163865,268.11078585360815,255.76289797575976,277.2716282234915,0.7815126050420168,259.30127475736134
hier__scratch__history__extra__ridge1000,0.025,256.6914864668129,187.9374645772949,-15.452720612102562,268.05210560985967,255.78150753928696,277.3764056745334,0.7857142857142857,259.30414652069305
hier__modis_pretrained__history__ridge10__extra,0.025,256.67072745630554,188.1349482666064,-12.189805234648379,268.1140053675126,255.76784634771468,277.27763731836075,0.7815126050420168,259.3058266569596
hier__scratch__history__ridge10__ridge1000,0.025,256.68988759464634,188.1644026321483,-13.417158299159503,268.05958088444845,255.7875611085252,277.2915601669481,0.7857142857142857,259.3067292955666
hier__scratch__encoder__xgb1__ridge1000,0.075,256.6653369868284,189.64750739444693,-21.001316598231874,268.0637941258767,255.836678757414,276.44466296106464,0.7857142857142857,259.30778671423684
hier__scratch__history__xgb1__ridge1000,0.075,256.6653369868284,189.64750739444693,-21.001316598231874,268.0637941258767,255.836678757414,276.44466296106464,0.7857142857142857,259.30778671423684
hier__scratch__physical__xgb1__ridge1000,0.075,256.6653369868284,189.64750739444693,-21.001316598231874,268.0637941258767,255.836678757414,276.44466296106464,0.7857142857142857,259.30778671423684
hier__modis_pretrained__encoder__xgb1__ridge1000,0.025,256.69491067241455,188.11579834996843,-12.51882036812059,268.0550152987074,255.79118916670336,277.311986312782,0.7857142857142857,259.30900645255997
hier__modis_pretrained__history__xgb1__ridge1000,0.025,256.69491067241455,188.11579834996843,-12.51882036812059,268.0550152987074,255.79118916670336,277.311986312782,0.7857142857142857,259.30900645255997
hier__modis_pretrained__physical__xgb1__ridge1000,0.025,256.69491067241455,188.11579834996843,-12.51882036812059,268.0550152987074,255.79118916670336,277.311986312782,0.7857142857142857,259.30900645255997
hier__modis_pretrained__history__extra__xgb2,0.025,256.68099541228213,187.87411452648624,-13.753858470464486,268.10604574124545,255.77772147993323,277.29261400519863,0.7857142857142857,259.31143951143576
hier__scratch__history__extra__xgb2,0.025,256.6813466200541,187.87449459310514,-13.760843329935476,268.1057578559171,255.7781063015844,277.29261395246385,0.7857142857142857,259.3116393494024
hier__none__history__extra__xgb2,0.025,256.6812349160667,187.8741744488536,-13.74771840699003,268.10697945487686,255.77797846238622,277.2926732483254,0.7857142857142857,259.31185693734915
hier__none__history__extra__ridge1000,0.1,256.66949715631114,190.17017839861194,-30.858537030646787,268.0833792379606,255.8252108155258,276.6264675483624,0.7983193277310925,259.31189609152716
hier__modis_pretrained__history__ridge1000__ridge1000,0.025,256.69848119006434,188.12542037185176,-12.648663064950567,268.05780685175057,255.79424903401826,277.3212647679382,0.7857142857142857,259.3122545664744
hier__none__history__ridge100__xgb1,0.05,256.62397002996556,188.85073208334387,-14.417455098424837,268.2283737424517,255.77452594225937,276.6372648073546,0.7899159663865546,259.31270993616056
hier__modis_pretrained__history__ridge100__xgb1,0.05,256.62422792145986,188.85097003206434,-14.418820350481528,268.22824801119145,255.77484656437835,276.6368268456003,0.7899159663865546,259.3128876046224
hier__scratch__history__ridge100__xgb1,0.05,256.62422792145986,188.85097003206434,-14.418820350481528,268.22824801119145,255.77484656437835,276.6368268456003,0.7899159663865546,259.3128876046224
hier__modis_pretrained__history__ridge100__zero,0.05,256.62511374630776,188.8484458700592,-14.353267594233644,268.22890632400373,255.77643840391158,276.62979695152757,0.7899159663865546,259.31389305513267
hier__none__history__ridge100__zero,0.05,256.62511374630776,188.8484458700592,-14.353267594233644,268.22890632400373,255.77643840391158,276.62979695152757,0.7899159663865546,259.31389305513267
hier__scratch__history__ridge100__zero,0.05,256.62511374630776,188.8484458700592,-14.353267594233644,268.22890632400373,255.77643840391158,276.62979695152757,0.7899159663865546,259.31389305513267
hier__none__history__ridge10__extra,0.025,256.6776630968976,188.13402640222725,-12.096116629062184,268.12816440516235,255.77604742968123,277.2710769512694,0.7815126050420168,259.3148845071597
hier__modis_pretrained__encoder__xgb1__xgb2,0.025,256.6743473843127,188.02587376520847,-10.424629407157797,268.1259887177252,255.78815014062337,277.09877783669896,0.7815126050420168,259.3157084067435
hier__modis_pretrained__history__xgb1__xgb2,0.025,256.6743473843127,188.02587376520847,-10.424629407157797,268.1259887177252,255.78815014062337,277.09877783669896,0.7815126050420168,259.3157084067435
hier__modis_pretrained__physical__xgb1__xgb2,0.025,256.6743473843127,188.02587376520847,-10.424629407157797,268.1259887177252,255.78815014062337,277.09877783669896,0.7815126050420168,259.3157084067435
hier__scratch__encoder__xgb1__xgb2,0.025,256.6745999489474,188.0260785768333,-10.431805495332554,268.1255507115534,255.78842678380718,277.09877596952236,0.7815126050420168,259.31579434831383
hier__scratch__history__xgb1__xgb2,0.025,256.6745999489474,188.0260785768333,-10.431805495332554,268.1255507115534,255.78842678380718,277.09877596952236,0.7815126050420168,259.31579434831383
hier__scratch__physical__xgb1__xgb2,0.025,256.6745999489474,188.0260785768333,-10.431805495332554,268.1255507115534,255.78842678380718,277.09877596952236,0.7815126050420168,259.31579434831383
hier__none__history__xgb1__xgb2,0.025,256.6747273597441,188.02629569276226,-10.418298444199838,268.12712436973374,255.78857028898491,277.09873159095554,0.7815126050420168,259.3162873445517
hier__none__physical__xgb1__xgb2,0.025,256.6747273597441,188.02629569276226,-10.418298444199838,268.12712436973374,255.78857028898491,277.09873159095554,0.7815126050420168,259.3162873445517
hier__modis_pretrained__history__ridge1000__xgb2,0.025,256.676875787601,188.03570100991055,-10.557097004801728,268.12726429053987,255.79016127059992,277.10710198084325,0.7815126050420168,259.31779428408544
hier__scratch__history__ridge1000__xgb2,0.025,256.67713049583523,188.0359060364528,-10.56426852729103,268.1268293671385,255.79044026269358,277.10710017444876,0.7815126050420168,259.3178826553756
hier__none__history__ridge1000__xgb2,0.025,256.6772560321632,188.03612002667984,-10.55076121449455,268.12839846482325,255.79058093341789,277.1070644601459,0.7815126050420168,259.3183728656419
hier__none__history__extra__xgb1,0.025,256.68789065426563,187.87281256077057,-13.67119221214244,268.1125948595647,255.78528049991746,277.29256968555785,0.7857142857142857,259.31841416700337
hier__modis_pretrained__history__extra__zero,0.025,256.68812444852045,187.87107384306495,-13.64012045709584,268.1117594250821,255.7858426648939,277.2892360043006,0.7857142857142857,259.3184627467542
hier__none__history__extra__zero,0.025,256.68812444852045,187.87107384306495,-13.64012045709584,268.1117594250821,255.7858426648939,277.2892360043006,0.7857142857142857,259.3184627467542
hier__scratch__history__extra__zero,0.025,256.68812444852045,187.87107384306495,-13.64012045709584,268.1117594250821,255.7858426648939,277.2892360043006,0.7857142857142857,259.3184627467542
hier__modis_pretrained__history__extra__xgb1,0.025,256.68800925061134,187.87287834415596,-13.671869080676476,268.11253031280336,255.78543137799375,277.29234161204613,0.7857142857142857,259.31849504800493
hier__scratch__history__extra__xgb1,0.025,256.68800925061134,187.87287834415596,-13.671869080676476,268.11253031280336,255.78543137799375,277.29234161204613,0.7857142857142857,259.31849504800493
hier__scratch__history__ridge100__extra,0.075,256.620049151525,189.78283037716648,-19.530414478946103,268.26206278909814,255.77389656112382,276.5960833932181,0.7899159663865546,259.319014413318
hier__none__history__xgb1__xgb1,0.025,256.683053476656,188.02755248162214,-10.338607453911123,268.1353725822832,255.7976111844226,277.0995372579684,0.7815126050420168,259.32477268000446
hier__none__physical__xgb1__xgb1,0.025,256.683053476656,188.02755248162214,-10.338607453911123,268.1353725822832,255.7976111844226,277.0995372579684,0.7815126050420168,259.32477268000446
hier__modis_pretrained__encoder__xgb1__xgb1,0.025,256.6831705292309,188.0276105041937,-10.339288770832109,268.1353057227486,255.79775952962467,277.0993146973243,0.7815126050420168,259.3248515777088
hier__modis_pretrained__history__xgb1__xgb1,0.025,256.6831705292309,188.0276105041937,-10.339288770832109,268.1353057227486,255.79775952962467,277.0993146973243,0.7815126050420168,259.3248515777088
hier__modis_pretrained__physical__xgb1__xgb1,0.025,256.6831705292309,188.0276105041937,-10.339288770832109,268.1353057227486,255.79775952962467,277.0993146973243,0.7815126050420168,259.3248515777088
hier__scratch__encoder__xgb1__xgb1,0.025,256.6831705292309,188.0276105041937,-10.339288770832109,268.1353057227486,255.79775952962467,277.0993146973243,0.7815126050420168,259.3248515777088
hier__scratch__history__xgb1__xgb1,0.025,256.6831705292309,188.0276105041937,-10.339288770832109,268.1353057227486,255.79775952962467,277.0993146973243,0.7815126050420168,259.3248515777088
hier__scratch__physical__xgb1__xgb1,0.025,256.6831705292309,188.0276105041937,-10.339288770832109,268.1353057227486,255.79775952962467,277.0993146973243,0.7815126050420168,259.3248515777088
hier__modis_pretrained__encoder__xgb1__zero,0.025,256.68390875129217,188.0268732391044,-10.306199640915587,268.13552943363686,255.79881548025054,277.0965855687458,0.7815126050420168,259.3255406041179
hier__modis_pretrained__history__xgb1__zero,0.025,256.68390875129217,188.0268732391044,-10.306199640915587,268.13552943363686,255.79881548025054,277.0965855687458,0.7815126050420168,259.3255406041179
hier__modis_pretrained__physical__xgb1__zero,0.025,256.68390875129217,188.0268732391044,-10.306199640915587,268.13552943363686,255.79881548025054,277.0965855687458,0.7815126050420168,259.3255406041179
hier__none__history__xgb1__zero,0.025,256.68390875129217,188.0268732391044,-10.306199640915587,268.13552943363686,255.79881548025054,277.0965855687458,0.7815126050420168,259.3255406041179
hier__none__physical__xgb1__zero,0.025,256.68390875129217,188.0268732391044,-10.306199640915587,268.13552943363686,255.79881548025054,277.0965855687458,0.7815126050420168,259.3255406041179
hier__scratch__encoder__xgb1__zero,0.025,256.68390875129217,188.0268732391044,-10.306199640915587,268.13552943363686,255.79881548025054,277.0965855687458,0.7815126050420168,259.3255406041179
hier__scratch__history__xgb1__zero,0.025,256.68390875129217,188.0268732391044,-10.306199640915587,268.13552943363686,255.79881548025054,277.0965855687458,0.7815126050420168,259.3255406041179
hier__scratch__physical__xgb1__zero,0.025,256.68390875129217,188.0268732391044,-10.306199640915587,268.13552943363686,255.79881548025054,277.0965855687458,0.7815126050420168,259.3255406041179
hier__scratch__history__ridge1000__ridge1000,0.075,256.68665630716,189.6933343726586,-21.39278736860855,268.07353682374486,255.85587634406517,276.4910421141896,0.7857142857142857,259.3256814455325
hier__none__history__ridge1000__xgb1,0.025,256.685522358813,188.03707302631136,-10.471201368654018,268.136572003435,255.7995625055189,277.1078052909242,0.7815126050420168,259.32679480664495
hier__modis_pretrained__history__ridge1000__xgb1,0.025,256.6856394197262,188.03713122543826,-10.471882687955445,268.13650510855445,255.7997108826335,277.1075825894664,0.7815126050420168,259.32687370766007
hier__scratch__history__ridge1000__xgb1,0.025,256.6856394197262,188.03713122543826,-10.471882687955445,268.13650510855445,255.7997108826335,277.1075825894664,0.7815126050420168,259.32687370766007
