candidate,architecture,encoder_variant,state_feature_set,state_model,residual_model,period,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
hier__modis_pretrained__physical__ridge10__xgb2,hierarchy,modis_pretrained,physical,ridge10,xgb2,four_year,476,699.0316675233531,593.6968386551459,-447.2087996794591,744.3889260596809,676.229464602428,930.8186700060097,0.6218487394957983,704.6704314272038
hier__modis_pretrained__physical__ridge10__zero,hierarchy,modis_pretrained,physical,ridge10,zero,development,238,550.8260379432974,453.40590341589325,-172.97234613647962,619.4123486290399,541.0082086898594,644.5429478188126,0.6722689075630253,565.5181583013734
hier__modis_pretrained__physical__ridge10__zero,hierarchy,modis_pretrained,physical,ridge10,zero,late,238,817.5191265494026,730.0170613040234,-712.1240807418404,848.7907602554,808.6559140810627,928.7106303391884,0.5672268907563025,823.1212318588169
hier__modis_pretrained__physical__ridge10__zero,hierarchy,modis_pretrained,physical,ridge10,zero,four_year,476,697.0462130843296,591.7114823599583,-442.54821343916,743.0065317105507,674.8320613854611,928.7106303391884,0.6197478991596639,702.9827548161677
hier__modis_pretrained__physical__xgb1__extra,hierarchy,modis_pretrained,physical,xgb1,extra,development,238,375.3725085245037,304.20712782004875,-134.5387537500675,357.1942022786597,372.8506343437506,416.28938001442384,0.680672268907563,370.19746341785446
hier__modis_pretrained__physical__xgb1__extra,hierarchy,modis_pretrained,physical,xgb1,extra,late,238,506.7275314952244,367.48876936455224,275.66870525600257,615.3366021369183,488.4539645937677,623.3076469605238,0.4957983193277311,529.3114074302837
hier__modis_pretrained__physical__xgb1__extra,hierarchy,modis_pretrained,physical,xgb1,extra,four_year,476,445.91328267457015,335.84794859230044,70.56497575296751,503.10378256921103,430.6522994687591,623.3076469605238,0.5882352941176471,456.3956618467776
hier__modis_pretrained__physical__xgb1__ridge100,hierarchy,modis_pretrained,physical,xgb1,ridge100,development,238,449.03910225398005,366.8071079798449,-209.7545488261934,421.95618692067535,445.572284059224,501.26299272149987,0.6680672268907563,441.40166887196483
hier__modis_pretrained__physical__xgb1__ridge100,hierarchy,modis_pretrained,physical,xgb1,ridge100,late,238,494.86813636638533,387.3533291782536,318.79486867263734,573.0150089672508,490.8957903519928,553.4721070015981,0.5588235294117647,513.4117680130036
hier__modis_pretrained__physical__xgb1__ridge100,hierarchy,modis_pretrained,physical,xgb1,ridge100,four_year,476,472.5095701378966,377.08021857904924,54.52015992322199,503.1864585729501,468.2340372056084,553.4721070015981,0.6134453781512605,479.10990901358787
hier__modis_pretrained__physical__xgb1__ridge1000,hierarchy,modis_pretrained,physical,xgb1,ridge1000,development,238,399.75048150067437,327.6813410052599,-197.1750678822427,361.3306523855991,396.90935142669707,444.48470439501125,0.6890756302521008,389.4352417034112
hier__modis_pretrained__physical__xgb1__ridge1000,hierarchy,modis_pretrained,physical,xgb1,ridge1000,late,238,483.8812378732899,365.0942423589722,286.0317846564678,570.4451985589417,476.58852148949336,560.2810154793731,0.5336134453781513,503.69904894875367
hier__modis_pretrained__physical__xgb1__ridge1000,hierarchy,modis_pretrained,physical,xgb1,ridge1000,four_year,476,443.81386854502887,346.3877916821161,44.428358387112574,477.476473196509,436.7489364580952,560.2810154793731,0.6113445378151261,450.4632866861655
hier__modis_pretrained__physical__xgb1__xgb1,hierarchy,modis_pretrained,physical,xgb1,xgb1,development,238,379.2854075512001,305.7107865211613,-109.99380399070263,370.16806856358085,377.4396752273849,414.81228479008706,0.6470588235294118,376.5446397233415
hier__modis_pretrained__physical__xgb1__xgb1,hierarchy,modis_pretrained,physical,xgb1,xgb1,late,238,524.287842443998,380.87723628132215,289.4113270197945,636.4700724349967,503.99580779040434,648.4463787975146,0.5,547.2603912783493
hier__modis_pretrained__physical__xgb1__xgb1,hierarchy,modis_pretrained,physical,xgb1,xgb1,four_year,476,457.56702356915014,343.2940114012417,89.7087615145459,520.6335333463941,440.7177415088946,648.4463787975146,0.5735294117647058,469.12133049839724
hier__modis_pretrained__physical__xgb1__xgb2,hierarchy,modis_pretrained,physical,xgb1,xgb2,development,238,379.38237499312083,306.0257146550436,-113.40742944373129,368.84859296603054,377.3784984986878,416.32018986278825,0.6428571428571429,376.24796036274
hier__modis_pretrained__physical__xgb1__xgb2,hierarchy,modis_pretrained,physical,xgb1,xgb2,late,238,520.137725096309,377.6540462623961,285.65295936157656,631.1662641644151,500.461419657502,642.1710541315252,0.5042016806722689,542.9757835036338
hier__modis_pretrained__physical__xgb1__xgb2,hierarchy,modis_pretrained,physical,xgb1,xgb2,four_year,476,455.233038961247,341.8398804587198,86.12276495892263,516.9236585571823,438.9199590780949,642.1710541315252,0.5735294117647058,466.5774238894428
hier__modis_pretrained__physical__xgb1__zero,hierarchy,modis_pretrained,physical,xgb1,zero,development,238,379.25784352188924,305.6567221425834,-108.67023879404181,370.66768390763315,377.4710966243058,414.24177905090556,0.6470588235294118,376.6636168939294
hier__modis_pretrained__physical__xgb1__zero,hierarchy,modis_pretrained,physical,xgb1,zero,late,238,526.2804570425849,382.5801281757898,291.72251420605966,638.970978706868,505.82220214747707,651.1322819066903,0.5,549.3385237348787
hier__modis_pretrained__physical__xgb1__zero,hierarchy,modis_pretrained,physical,xgb1,zero,four_year,476,458.69795690509994,344.1184251591866,91.52613770600895,522.3401399103183,441.64664938589146,651.1322819066903,0.5735294117647058,470.34567577660243
hier__none__history__extra__extra,hierarchy,none,history,extra,extra,development,238,394.48376560420644,324.6265596854665,-263.0383443502535,371.0058390756741,391.59492964742753,439.248391218448,0.6848739495798319,387.8920749828786
hier__none__history__extra__extra,hierarchy,none,history,extra,extra,late,238,377.4907602672848,283.24718687686203,60.05157827993437,433.9713706912788,372.7111268239984,432.5917583233241,0.6218487394957983,390.4160045124617
hier__none__history__extra__extra,hierarchy,none,history,extra,extra,four_year,476,386.08076578123337,303.93687328116425,-101.49338303515958,403.7180223918127,382.15302823571295,439.248391218448,0.6533613445378151,389.5081455474981
hier__none__history__extra__ridge100,hierarchy,none,history,extra,ridge100,development,238,332.33749913344434,261.63520615903553,5.464955260965299,357.06497769819333,332.32300900916476,335.4263964111322,0.6512605042016807,338.5157462435617
hier__none__history__extra__ridge100,hierarchy,none,history,extra,ridge100,late,238,482.64072420087604,385.9483812362284,331.963867883594,554.5116998714725,480.6138468676563,524.7998045490175,0.542016806722689,500.10174878522025
hier__none__history__extra__ridge100,hierarchy,none,history,extra,ridge100,four_year,476,414.36112389280567,323.791793697632,168.71441157227963,466.3574935566926,406.46842793841057,524.7998045490175,0.5966386554621849,425.3870423201786
hier__none__history__extra__ridge1000,hierarchy,none,history,extra,ridge1000,development,238,380.5611224056107,311.64107352038684,-238.5289671889512,355.1964188995983,378.26999262288695,419.9662822383826,0.6890756302521008,373.6471640834267
hier__none__history__extra__ridge1000,hierarchy,none,history,extra,ridge1000,late,238,368.2677706057754,270.91186339292227,130.36975738886957,416.755405589468,364.94576771057336,414.29895906724425,0.6260504201680672,379.55917862789806
hier__none__history__extra__ridge1000,hierarchy,none,history,extra,ridge1000,four_year,476,374.4648973893056,291.2764684566546,-54.0796049000408,387.20121647997246,371.6078801667302,419.9662822383826,0.657563025210084,376.93472285632845
hier__none__history__extra__xgb1,hierarchy,none,history,extra,xgb1,development,238,386.9508463120548,315.10568256449517,-243.26994164311654,360.84170442386016,383.2281777250312,436.7736841580401,0.7016806722689075,379.4928936932502
hier__none__history__extra__xgb1,hierarchy,none,history,extra,xgb1,late,238,384.47199736450284,286.85590450405044,65.5956709596793,442.59225988688695,379.03531208945844,443.4631705568724,0.6176470588235294,397.64289167633774
hier__none__history__extra__xgb1,hierarchy,none,history,extra,xgb1,four_year,476,385.7134131833282,300.9807935342728,-88.83713534171861,403.79118623571895,381.1317449072448,443.4631705568724,0.6596638655462185,389.0874393774051
hier__none__history__extra__xgb2,hierarchy,none,history,extra,xgb2,development,238,388.6817868495781,316.52040804268074,-246.33098943702117,362.4760437667418,384.84177489164006,439.3425980673789,0.7016806722689075,381.17034808938445
hier__none__history__extra__xgb2,hierarchy,none,history,extra,xgb2,late,238,381.89591054830595,284.98010640003196,62.578728431185915,438.99169914622854,376.77400523462416,439.11047508156935,0.6176470588235294,394.88938136936616
hier__none__history__extra__xgb2,hierarchy,none,history,extra,xgb2,four_year,476,385.3037878882717,300.7502572213563,-91.87613050291762,402.55595525596294,380.8078900631321,439.3425980673789,0.6596638655462185,388.49285527390964
hier__none__history__extra__zero,hierarchy,none,history,extra,zero,development,238,386.2880268922876,314.5021255537356,-242.0270714412525,360.1546142034453,382.61388053942096,435.7651565250678,0.7016806722689075,378.83613713186037
hier__none__history__extra__zero,hierarchy,none,history,extra,zero,late,238,385.49897314411857,287.52927599208755,67.8541077545451,444.11427267584463,379.87198024510576,445.4977139159137,0.6092436974789915,398.7460498022969
hier__none__history__extra__zero,hierarchy,none,history,extra,zero,four_year,476,385.89370169484926,301.01570077291154,-87.08648184335372,404.3196961109037,381.24293039226336,445.4977139159137,0.6554621848739496,389.33750747321636
hier__none__history__ridge1000__extra,hierarchy,none,history,ridge1000,extra,development,238,375.8502040460642,304.27054495861967,-136.00208885980123,357.64722871469473,373.42266654259134,416.0710896516433,0.680672268907563,370.6925758373536
hier__none__history__ridge1000__extra,hierarchy,none,history,ridge1000,extra,late,238,512.5572009622613,372.285129352743,280.92122588344756,622.6669872490581,493.0209300034571,633.1824326951526,0.4957983193277311,535.2005797942595
hier__none__history__ridge1000__extra,hierarchy,none,history,ridge1000,extra,four_year,476,449.4320082836424,338.27783715568137,72.45956851182316,507.75275342292326,433.22179827302426,633.1824326951526,0.5882352941176471,459.95964206580805
hier__none__history__ridge1000__ridge100,hierarchy,none,history,ridge1000,ridge100,development,238,434.92314417909773,333.7998876719543,141.9525345830827,522.8467187372966,433.2322290612664,471.54641762423336,0.6050420168067226,456.4813090391896
hier__none__history__ridge1000__ridge100,hierarchy,none,history,ridge1000,ridge100,late,238,697.7146963183102,589.2867667383122,566.9662294429157,817.7425282047664,694.8840895929384,757.6686377648012,0.46638655462184875,727.0140026085813
hier__none__history__ridge1000__ridge100,hierarchy,none,history,ridge1000,ridge100,four_year,476,581.3621671562331,461.5433272051331,354.4593820129992,686.3204549367156,564.0581593271024,757.6686377648012,0.5357142857142857,603.2757371440711
hier__none__history__ridge1000__ridge1000,hierarchy,none,history,ridge1000,ridge1000,development,238,372.0969585528034,301.895546454812,-110.6164252137159,360.76277193905975,370.05936581387203,408.94654027643145,0.6764705882352942,368.75401371463465
hier__none__history__ridge1000__ridge1000,hierarchy,none,history,ridge1000,ridge1000,late,238,533.3564938356802,415.2671071124301,354.75367321464745,632.4088649028228,526.471176893607,611.8951162604511,0.48739495798319327,556.3982573669475
hier__none__history__ridge1000__ridge1000,hierarchy,none,history,ridge1000,ridge1000,four_year,476,459.850680156579,358.5813267836211,122.06862400046576,514.825577270997,448.26527135373954,611.8951162604511,0.5819327731092437,470.6980522344736
hier__none__history__ridge1000__xgb1,hierarchy,none,history,ridge1000,xgb1,development,238,380.3371165562351,306.4366918073804,-115.27030790357944,369.21149302645307,378.29056856230454,417.6932076505627,0.6512605042016807,377.04407367530695
hier__none__history__ridge1000__xgb1,hierarchy,none,history,ridge1000,xgb1,late,238,521.6685231429562,379.3180409593761,286.83366173061853,632.5977181412592,501.724580524045,644.5898783962862,0.5,544.4148362378041
hier__none__history__ridge1000__xgb1,hierarchy,none,history,ridge1000,xgb1,four_year,476,456.50540537241415,342.8773663833783,85.78167691351958,517.927118222415,440.00757454317477,644.5898783962862,0.5756302521008403,467.73637587760453
hier__none__history__ridge1000__xgb2,hierarchy,none,history,ridge1000,xgb2,development,238,380.59436610902327,306.7437452776498,-118.45270173720122,368.13639901218284,378.3583953292465,419.55300902820983,0.6470588235294118,376.920881639869
hier__none__history__ridge1000__xgb2,hierarchy,none,history,ridge1000,xgb2,late,238,517.8847941929303,376.4225747430341,283.6401678411859,627.6677213228353,498.545663095893,638.7486654336823,0.5042016806722689,540.4957432011472
hier__none__history__ridge1000__xgb2,hierarchy,none,history,ridge1000,xgb2,four_year,476,454.4539204199822,341.58316001034194,82.59373305199236,514.5343412583156,438.45202921256976,638.7486654336823,0.5756302521008403,465.4735528277124
hier__none__history__ridge1000__zero,hierarchy,none,history,ridge1000,zero,development,238,380.30267590043667,306.406671110704,-113.97608668236575,369.6829429295447,378.320241827584,417.1006482276063,0.6470588235294118,377.1521341395005
hier__none__history__ridge1000__zero,hierarchy,none,history,ridge1000,zero,late,238,523.7022758307442,381.05965335904506,289.224840683427,635.1556534569199,503.58841598027334,647.3339585225723,0.5,546.5371552746703
hier__none__history__ridge1000__zero,hierarchy,none,history,ridge1000,zero,four_year,476,457.65390799562357,343.73316223487456,87.62437700053063,519.6576673211586,440.95432890392874,647.3339585225723,0.5735294117647058,468.9799530540836
hier__none__history__ridge100__extra,hierarchy,none,history,ridge100,extra,development,238,384.2644556715184,310.2142817946101,-161.0808246823443,357.6821363453032,380.4306335875757,434.5758542509369,0.6890756302521008,376.66042031897894
hier__none__history__ridge100__extra,hierarchy,none,history,ridge100,extra,late,238,503.6417414373488,369.0825868894164,276.4766260624641,607.3416939166582,486.001665441897,618.1280629018581,0.48739495798319327,525.1567105583132
hier__none__history__ridge100__extra,hierarchy,none,history,ridge100,extra,four_year,476,447.9476395799924,339.6484343420132,57.697900690059896,498.3976544036378,433.21614951473634,618.1280629018581,0.5882352941176471,456.87727076958976
hier__none__history__ridge100__ridge100,hierarchy,none,history,ridge100,ridge100,development,238,424.31421049023646,328.68414379967544,115.10468429079586,501.9176111489476,422.9925420627331,456.4568302407249,0.6050420168067226,443.3846435480384
