candidate,architecture,encoder_variant,state_feature_set,state_model,residual_model,period,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
weighted3__hier__scratch__encoder__ridge10__zero,hierarchy,scratch,encoder,ridge10,zero,development,238,484.4721408968078,374.84623454724004,-173.18704911898595,575.6745990380966,480.28714237733936,543.8285947698188,0.6092436974789915,506.22650580226286
weighted3__hier__scratch__encoder__ridge10__zero,hierarchy,scratch,encoder,ridge10,zero,late,238,420.0993439151872,354.1610920804113,-198.88785581194028,405.4264676312719,419.845776787212,434.43969579182584,0.6470588235294118,416.3677330622146
weighted3__hier__scratch__encoder__ridge10__zero,hierarchy,scratch,encoder,ridge10,zero,four_year,476,453.42955024077725,364.5036633138257,-186.03745246546308,497.8814440374556,450.0664595822757,543.8285947698188,0.6281512605042017,463.70175102532147
weighted3__hier__scratch__encoder__xgb1__extra,hierarchy,scratch,encoder,xgb1,extra,development,238,322.45343661084155,242.615014420857,108.18827334441089,346.6819894071013,318.6148381363338,368.2213266383415,0.5798319327731093,327.5509251912796
weighted3__hier__scratch__encoder__xgb1__extra,hierarchy,scratch,encoder,xgb1,extra,late,238,383.49772919702997,272.0044000707462,161.07263459696944,456.0224569781791,375.59956489487035,453.03001852948734,0.5798319327731093,399.65437006677735
weighted3__hier__scratch__encoder__xgb1__extra,hierarchy,scratch,encoder,xgb1,extra,four_year,476,354.292765295469,257.30970724580163,134.63045397069018,405.05856554804564,347.107201515602,453.03001852948734,0.5798319327731093,365.18782441364635
weighted3__hier__scratch__encoder__xgb1__ridge100,hierarchy,scratch,encoder,xgb1,ridge100,development,238,347.2300266074405,266.93923582771686,124.53859040590291,389.58581453224383,346.3795391936716,370.6675239965232,0.5756302521008403,357.60635173519904
weighted3__hier__scratch__encoder__xgb1__ridge100,hierarchy,scratch,encoder,xgb1,ridge100,late,238,453.34436380290913,354.0386791613894,309.7825138997846,521.890465858194,453.1137273342596,467.5727139211107,0.5840336134453782,470.423230199568
weighted3__hier__scratch__encoder__xgb1__ridge100,hierarchy,scratch,encoder,xgb1,ridge100,four_year,476,403.7881892587178,310.48895749455306,217.16055215284374,460.5142588663432,399.7466332639655,467.5727139211107,0.5798319327731093,416.9593176619361
weighted3__hier__scratch__encoder__xgb1__ridge1000,hierarchy,scratch,encoder,xgb1,ridge1000,development,238,326.05904176993687,244.85160208268815,102.27347044438642,354.5375288340673,321.71942327880345,374.7393384530427,0.5756302521008403,332.0937589131861
weighted3__hier__scratch__encoder__xgb1__ridge1000,hierarchy,scratch,encoder,xgb1,ridge1000,late,238,398.86103164005084,290.57878965949766,228.24237193586237,468.1201993098404,396.21832824898615,442.05672831426256,0.5966386554621849,415.51514770973205
weighted3__hier__scratch__encoder__xgb1__ridge1000,hierarchy,scratch,encoder,xgb1,ridge1000,four_year,476,364.2832835039889,267.71519587109293,165.2579211901244,415.2308877923533,358.96887576389474,442.05672831426256,0.5861344537815126,375.69158264105647
weighted3__hier__scratch__encoder__xgb1__xgb1,hierarchy,scratch,encoder,xgb1,xgb1,development,238,334.23530868725965,252.93497493539203,137.80620953800837,363.9268523353863,331.19048961912847,376.2027230574915,0.5210084033613446,340.89698983225855
weighted3__hier__scratch__encoder__xgb1__xgb1,hierarchy,scratch,encoder,xgb1,xgb1,late,238,394.17037200355804,280.9390763484092,169.65383465252464,468.39257092988686,386.00765402297736,465.809741721864,0.5294117647058824,410.6852422399951
weighted3__hier__scratch__encoder__xgb1__xgb1,hierarchy,scratch,encoder,xgb1,xgb1,four_year,476,365.4336627478995,266.9370256419006,153.73002209526652,419.4248170727688,358.5990718210529,465.809741721864,0.5252100840336135,377.22280359740523
weighted3__hier__scratch__encoder__xgb1__xgb2,hierarchy,scratch,encoder,xgb1,xgb2,development,238,330.175154903513,249.19472560663104,128.7187801781531,360.21663355246284,327.2257416648954,371.2592165154899,0.5756302521008403,336.94817125609603
weighted3__hier__scratch__encoder__xgb1__xgb2,hierarchy,scratch,encoder,xgb1,xgb2,late,238,390.7960238373591,277.3772048608889,168.6657905936986,465.5946619418902,382.7605239366431,461.6015891427667,0.5630252100840336,407.48680838831285
weighted3__hier__scratch__encoder__xgb1__xgb2,hierarchy,scratch,encoder,xgb1,xgb2,four_year,476,361.7576296103847,263.28596523376,148.69228538592583,416.25377614902925,354.9931328007692,461.6015891427667,0.569327731092437,373.69054204264194
weighted3__hier__scratch__encoder__xgb1__zero,hierarchy,scratch,encoder,xgb1,zero,development,238,341.56138233929653,260.40133913999784,141.7872988788676,371.03367726201833,338.6297698887548,383.2846335725692,0.5084033613445378,348.1965529573415
weighted3__hier__scratch__encoder__xgb1__zero,hierarchy,scratch,encoder,xgb1,zero,late,238,401.09594918863456,288.7609469385625,175.8379118447061,474.5079045973016,392.86982466717063,473.6860440882643,0.5252100840336135,417.39240691043534
weighted3__hier__scratch__encoder__xgb1__zero,hierarchy,scratch,encoder,xgb1,zero,four_year,476,372.51989098641616,274.58114303928016,158.81260536178686,425.9247240932941,365.74979727796267,473.6860440882643,0.5168067226890757,384.1785758360223
weighted3__hier__scratch__history__extra__extra,hierarchy,scratch,history,extra,extra,development,238,303.9143080462508,234.49159216784463,-38.921829652564384,303.96755184868647,303.91325946108907,304.7116071097915,0.7058823529411765,303.92735685056925
weighted3__hier__scratch__history__extra__extra,hierarchy,scratch,history,extra,extra,late,238,345.80662298971004,248.15346195844793,75.26072197499217,405.7422838676171,342.8125267508906,388.21948663830597,0.7100840336134454,360.04201414948193
weighted3__hier__scratch__history__extra__extra,hierarchy,scratch,history,extra,extra,four_year,476,325.5350419991517,241.32252706314628,18.169446161213887,358.4850579138508,323.3628931059898,388.21948663830597,0.707983193277311,333.229508754536
weighted3__hier__scratch__history__extra__ridge100,hierarchy,scratch,history,extra,ridge100,development,238,316.69872897004433,249.15024954524546,-23.29477224861546,323.751262616891,316.6086964788533,324.159739135528,0.6470588235294118,318.43935425895825
weighted3__hier__scratch__history__extra__ridge100,hierarchy,scratch,history,extra,ridge100,late,238,393.85609235840326,297.5343811037562,221.4280356583644,447.62957535315235,393.8555746029165,394.4941997179774,0.6512605042016807,407.2993336682188
weighted3__hier__scratch__history__extra__ridge100,hierarchy,scratch,history,extra,ridge100,four_year,476,357.3658534464874,273.3423153245008,99.06663170487448,390.63225466983306,355.2321355408849,394.4941997179774,0.6491596638655462,365.1490242759232
weighted3__hier__scratch__history__extra__ridge1000,hierarchy,scratch,history,extra,ridge1000,development,238,307.7702104283841,239.7905251517439,-44.73486597132203,306.64549033462345,307.7585480178924,310.4378294608207,0.6890756302521008,307.486114802321
weighted3__hier__scratch__history__extra__ridge1000,hierarchy,scratch,history,extra,ridge1000,late,238,351.19665507235584,252.81280964587685,141.49776074597952,404.0422345347205,350.00275624994947,378.9364935033654,0.680672268907563,364.1095752323454
weighted3__hier__scratch__history__extra__ridge1000,hierarchy,scratch,history,extra,ridge1000,four_year,476,330.19811701548446,246.30166739881034,48.38144738732875,358.6652924596773,328.88065213392093,378.9364935033654,0.6848739495798319,336.98554465614177
weighted3__hier__scratch__history__extra__xgb1,hierarchy,scratch,history,extra,xgb1,development,238,300.8424174487607,231.43101173453312,-10.345332869508807,306.9196458825206,300.7519120219786,308.13077043899875,0.6722689075630253,302.3390982005052
weighted3__hier__scratch__history__extra__xgb1,hierarchy,scratch,history,extra,xgb1,late,238,354.6798999940232,255.038757871015,83.61570694993922,418.0849945162135,351.7599676518678,397.17754813924273,0.6848739495798319,369.8011905390319
weighted3__hier__scratch__history__extra__xgb1,hierarchy,scratch,history,extra,xgb1,four_year,476,328.86470743771264,243.23488480277408,36.63518704021522,366.73882509783044,326.2559398369232,397.17754813924273,0.6785714285714286,337.68104495254477
weighted3__hier__scratch__history__extra__xgb2,hierarchy,scratch,history,extra,xgb2,development,238,300.47396084522484,230.88072184360303,-19.127801207669215,304.3442663421784,300.454045235868,303.9135029131176,0.6932773109243697,301.436558317124
weighted3__hier__scratch__history__extra__xgb2,hierarchy,scratch,history,extra,xgb2,late,238,351.74829439201557,252.53911994646117,82.69384568830498,414.634634208805,348.6782682284263,395.04989611572006,0.6932773109243697,366.70237280531563
weighted3__hier__scratch__history__extra__xgb2,hierarchy,scratch,history,extra,xgb2,four_year,476,327.11730598801233,241.7099208950321,31.78302224031788,363.69445441251116,324.5661567321472,395.04989611572006,0.6932773109243697,335.62380578017076
weighted3__hier__scratch__history__extra__zero,hierarchy,scratch,history,extra,zero,development,238,306.4625822416003,236.80768822907154,-6.469184607277208,314.08822834828123,306.36720419191954,314.0124975032503,0.6848739495798319,308.3451492558503
weighted3__hier__scratch__history__extra__zero,hierarchy,scratch,history,extra,zero,late,238,360.52212751092304,259.5493203520213,89.68733386508876,424.1449055569698,357.55778824503875,403.6948935976536,0.6554621848739496,375.6867372059637
weighted3__hier__scratch__history__extra__zero,hierarchy,scratch,history,extra,zero,four_year,476,334.58595214024746,248.17850429054644,41.60907462890578,373.1958708887954,331.96249621847915,403.6948935976536,0.6701680672268907,343.58256784694237
weighted3__hier__scratch__history__ridge1000__extra,hierarchy,scratch,history,ridge1000,extra,development,238,316.6389938621421,237.66783118921836,93.1084924380225,339.79382959773443,313.4926950806371,358.0188959640314,0.6092436974789915,321.64112810066393
weighted3__hier__scratch__history__ridge1000__extra,hierarchy,scratch,history,ridge1000,extra,late,238,381.2863289804038,270.4075419857861,157.35975449173634,453.16823729481257,373.6871135979404,449.4314585894491,0.5840336134453782,397.35700221339016
weighted3__hier__scratch__history__ridge1000__extra,hierarchy,scratch,history,ridge1000,extra,four_year,476,350.45650022604974,254.03768658750226,125.23412346487939,400.51298226498335,343.58990433928875,449.4314585894491,0.5966386554621849,361.2539717640929
weighted3__hier__scratch__history__ridge1000__ridge100,hierarchy,scratch,history,ridge1000,ridge100,development,238,342.17823272460583,263.62667460643206,109.51469275666867,382.33554095040495,341.4352220559866,363.97257083781125,0.5798319327731093,352.03180711390087
weighted3__hier__scratch__history__ridge1000__ridge100,hierarchy,scratch,history,ridge1000,ridge100,late,238,450.2689790366971,350.98169777039107,305.95390506650267,517.9280311488008,450.0627685085241,463.6884018953497,0.5840336134453782,467.13218943267975
weighted3__hier__scratch__history__ridge1000__ridge100,hierarchy,scratch,history,ridge1000,ridge100,four_year,476,399.8925458378063,307.3041861884115,207.73429891158565,455.2086946245161,395.74899528225535,463.6884018953497,0.5819327731092437,412.685695395596
weighted3__hier__scratch__history__ridge1000__ridge1000,hierarchy,scratch,history,ridge1000,ridge1000,development,238,320.8026835070125,240.7018491101254,87.23871330682817,347.61697182374735,317.14614203317865,365.4440336928701,0.5798319327731093,326.5921202177377
weighted3__hier__scratch__history__ridge1000__ridge1000,hierarchy,scratch,history,ridge1000,ridge1000,late,238,396.20891269180015,288.3018749246464,224.48405838146854,464.59696852214825,393.66294175558824,438.5070136576231,0.6008403361344538,412.6694339153342
weighted3__hier__scratch__history__ridge1000__ridge1000,hierarchy,scratch,history,ridge1000,ridge1000,four_year,476,360.48291515806886,264.50186201738586,155.86138584414834,410.2973935207741,355.40454189438344,438.5070136576231,0.5903361344537815,371.6669414328238
weighted3__hier__scratch__history__ridge1000__xgb1,hierarchy,scratch,history,ridge1000,xgb1,development,238,327.3938585571779,247.00239685678574,122.64281595906,356.21498393395416,324.84419002217186,365.6239745948802,0.5714285714285714,333.9617227676205
weighted3__hier__scratch__history__ridge1000__xgb1,hierarchy,scratch,history,ridge1000,xgb1,late,238,391.92003120116914,279.25970475276074,165.93315211898488,465.56551944796354,384.0760611871077,462.09458513958015,0.5336134453781513,408.37041075935235
weighted3__hier__scratch__history__ridge1000__xgb1,hierarchy,scratch,history,ridge1000,xgb1,four_year,476,361.10112813288384,263.1310508047732,144.28798403902243,414.51198274472074,354.46012560463976,462.09458513958015,0.5525210084033614,372.793591153782
weighted3__hier__scratch__history__ridge1000__xgb2,hierarchy,scratch,history,ridge1000,xgb2,development,238,323.70718640689614,243.56516203783517,113.59039154578345,352.6265452698155,321.2684114751743,360.9288491894397,0.592436974789916,330.32733238969547
weighted3__hier__scratch__history__ridge1000__xgb2,hierarchy,scratch,history,ridge1000,xgb2,late,238,388.54536067078965,275.6879846092642,164.9466440278499,462.7245942336606,380.81107649307944,457.9500505527336,0.5588235294117647,405.1565980170798
weighted3__hier__scratch__history__ridge1000__xgb2,hierarchy,scratch,history,ridge1000,xgb2,four_year,476,357.5988253827626,259.6265733235497,139.2685177868167,411.3754553553427,351.03974398412686,457.9500505527336,0.5756302521008403,369.4032125262487
weighted3__hier__scratch__history__ridge1000__zero,hierarchy,scratch,history,ridge1000,zero,development,238,334.5671934025878,254.65634535363557,126.60805157536599,363.3265637568863,332.1190999386413,372.5184855432689,0.5294117647058824,341.1450126251758
weighted3__hier__scratch__history__ridge1000__zero,hierarchy,scratch,history,ridge1000,zero,late,238,398.8252785358914,287.18026290458033,172.11374385072483,471.6947800419848,390.91794033036933,469.94177677921033,0.5294117647058824,415.0658193610342
weighted3__hier__scratch__history__ridge1000__zero,hierarchy,scratch,history,ridge1000,zero,four_year,476,368.1010796646187,270.918304129108,149.36089771304538,421.01196981216765,361.5185201345053,469.94177677921033,0.5294117647058824,379.68316231897757
weighted3__hier__scratch__history__ridge100__extra,hierarchy,scratch,history,ridge100,extra,development,238,297.6981190404927,225.7074782136634,16.624776369931652,313.7380002758801,296.9267944834079,318.3428818491101,0.6722689075630253,301.5152582100684
weighted3__hier__scratch__history__ridge100__extra,hierarchy,scratch,history,ridge100,extra,late,238,376.2648635965742,266.680165869692,152.8351714653083,446.0951974106427,369.4874423154462,440.58088468911626,0.5882352941176471,392.02809172980926
weighted3__hier__scratch__history__ridge100__extra,hierarchy,scratch,history,ridge100,extra,four_year,476,339.2634799514943,246.1938220416777,84.72997391761999,385.63743203295786,333.20711839942703,440.58088468911626,0.6302521008403361,349.34287758384335
weighted3__hier__scratch__history__ridge100__ridge100,hierarchy,scratch,history,ridge100,ridge100,development,238,328.756447631617,259.4554007849945,33.50171629363547,355.6472801631528,328.30809847165455,345.47184914819627,0.6176470588235294,335.36706847451035
